,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
2760,2760.0,0.757682291667,0.757682291667,11.5463733888,0.871154002857,0.0,0.343787468916,2.30929458179,4.85187038203,1.80385334389
1601,1601.0,0.757682291667,0.757682291667,12.5878989694,0.835149742392,0.0,0.395184489306,1.88829839421,1.33408525871,1.08249371577
2987,2987.0,0.757682291667,0.757682291667,9.11780209385,0.943089193045,0.0,0.482903282045,2.02727617169,8.25162199036,2.83025067815
1517,1517.0,0.757682291667,0.757682291667,7.88652925201,0.849435488862,0.0,1.15656640469,1.92226346095,3.72181265236,1.00822056861
1312,1312.0,0.757682291667,0.757682291667,16.8791459319,0.798277405401,0.0,0.228918710428,2.52069293579,1.09145727554,1.90215966789
2717,2717.0,0.757682291667,0.757682291667,12.4847954935,0.868350365928,0.0,0.431241444639,2.13291504992,4.16400371388,2.16056740439
2569,2569.0,0.757682291667,0.757682291667,9.71310697768,0.91837492206,0.0,0.457480281882,2.09028105683,5.5626329822,2.12374858826
2971,2971.0,0.757682291667,0.757682291667,9.43637971735,0.927057431402,0.0,0.472647991917,2.13873421118,5.62901835652,2.20206756872
1359,1359.0,0.7578125,0.7578125,3.52129196241,0.557582222788,0.0,0.964230393294,2.34723831983,0.827518435685,4.87735439585
1472,1472.0,0.7578125,0.7578125,5.12006574365,0.770898443145,0.0,0.501892459845,1.738452591,5.17311318704,5.55957564029
1783,1783.0,0.7578125,0.7578125,8.55361855377,0.886785206675,0.0,0.205957908874,1.44620941034,8.92566899825,1.57986345486
2759,2759.0,0.757942708333,0.757942708333,7.55876816465,0.947952625492,0.0,0.479995934478,2.01574936332,9.81545656124,2.96132576908
2131,2131.0,0.757942708333,0.757942708333,1.89702458817,0.854453701594,0.0,0.290986355547,2.39153832983,5.8476406038,0.681137753235
1615,1615.0,0.758072916667,0.758072916667,8.41481188106,0.960928587754,0.0,0.524610679714,2.80209374591,3.98863572852,1.42413093221
2566,2566.0,0.758072916667,0.758072916667,8.22301537934,0.924334327742,0.0,0.460094812948,2.04422874748,8.73390885423,2.87316021711
1082,1082.0,0.758072916667,0.758072916667,1.38954594068,0.958269323346,0.0,1.5739454911,15.0272774316,8.24666413629,1.72686274356
2007,2007.0,0.758072916667,0.758072916667,10.5330142541,0.80374683101,0.0,0.822731052871,2.8731482104,0.587961514802,0.942001013399
2080,2080.0,0.758203125,0.758203125,15.7591682888,0.661449135443,0.0,0.360324872514,2.62258019794,2.12675302837,2.670973051
1635,1635.0,0.758203125,0.758203125,8.30271007007,0.493449921821,0.0,0.329329893426,2.49207894091,0.825563410022,3.73284980755
2393,2393.0,0.758333333333,0.758333333333,19.3661462446,0.830990433073,0.0,0.829434136238,2.56973403226,7.214865223,3.14310885958
2497,2497.0,0.758463541667,0.758463541667,2.98619061397,0.920704382156,0.0,0.452104945475,15.9893466496,8.9575736544,3.58489029861
2763,2763.0,0.758463541667,0.758463541667,12.3138355546,0.914052238535,0.0,0.430060994091,2.04279189731,6.05220060722,2.7872590101
2765,2765.0,0.758463541667,0.758463541667,7.63358321397,0.986120121661,0.0,0.714520409678,3.03221568478,7.8074910921,2.17538270692
1545,1545.0,0.758723958333,0.758723958333,3.32340120543,0.955362077909,0.0,0.465611161749,1.53358298984,7.09789440603,4.07808241174
1572,1572.0,0.758723958333,0.758723958333,10.8521642281,0.460284980103,0.0,0.328702739011,1.86628193385,4.34557080622,1.92516570266
2807,2807.0,0.758854166667,0.758854166667,14.3341045908,0.328256905001,0.0,0.234819519562,3.3876872491,2.90636100614,2.42028367187
2695,2695.0,0.758984375,0.758984375,4.3139501841,0.911060276846,0.0,0.795440117865,2.54654972962,7.89179345462,4.20139064517
1168,1168.0,0.758984375,0.758984375,17.6848692524,0.778266897267,0.0,0.21679659137,2.28769477718,1.0602898435,2.24402348597
1937,1937.0,0.758984375,0.758984375,3.01000352466,0.462714322999,0.0,0.285990647119,16.393570586,0.926360935369,1.24145097617
412,412.0,0.759114583333,0.759114583333,17.8178486049,0.925201822123,0.0,0.474169803161,1.70544911695,9.65641804133,0.235744813747
1741,1741.0,0.759114583333,0.759114583333,10.8924202516,0.43898179792,0.0,0.830283961874,2.16224723836,6.26476370907,3.19826152688
2341,2341.0,0.759114583333,0.759114583333,10.58894694,0.914975456261,0.0,0.573471028766,2.51060916734,5.3604134659,2.42190851036
