,trialId,foodDist,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfLayingPheromone,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation,fitnessScore,fitness,ProbabilityOfSwitchingToSearching
429,429,2,8.81E-14,5,19.60647664,2.676713902,10,1.40055978,0.724869792,0.724869792,0.906666068
1082,1082,2,4.59E-07,4.999982421,19.2732643,3.172270518,4.276735652,1.149588977,0.725,0.725,0.830236904
1196,1196,2,2.39E-14,0.414249609,0.472206517,19.62656253,10,1.545749882,0.725,0.725,0.839709888
324,324,2,6.41E-14,0.715183352,0.427122072,15.026276,10,1.185496219,0.725130208,0.725130208,0.978001751
2739,2739,2,3.69E-14,4.999974605,1.805239265,12.83861193,10,1.886668281,0.725260417,0.725260417,0.902043308
1453,1453,2,1.52E-11,4.99997395,2.137056589,14.64705222,10,1.175933368,0.725260417,0.725260417,0.864317773
2644,2644,2,4.64E-14,0.1426862,1.380643512,19.93970672,9.999999899,2.441996881,0.725260417,0.725260417,0.901383451
2398,2398,2,5.30E-05,5,6.970961402,3.740694205,10,2.46447254,0.725390625,0.725390625,0.656117915
1025,1025,2,5.66E-14,4.703937389,1.860561603,14.56834822,2.910004067,0.694235097,0.725651042,0.725651042,0.840438436
1081,1081,2,5.72E-13,4.292110298,18.84295707,2.30981479,9.131727941,0.599596052,0.725651042,0.725651042,0.75779817
215,215,2,5.70E-11,1.34517368,2.845566939,3.577411241,10,0.138439745,0.72578125,0.72578125,0.957862117
1333,1333,2,1.20E-13,1.156926189,1.100024727,18.50340696,9.985309901,3.397615994,0.726171875,0.726171875,0.871112367
1059,1059,2,9.32E-13,2.887275943,1.974613037,4.433142184,10,2.171338697,0.726171875,0.726171875,0.893467187
1796,1796,2,8.16E-10,0.32572663,3.198711583,2.80570333,9.99998812,11.41283594,0.726432292,0.726432292,0.485401787
1110,1110,2,2.34E-13,4.910045701,1.341205901,16.75026552,9.99987564,4.988866733,0.726432292,0.726432292,0.648623921
2196,2196,2,3.23E-10,4.995801007,1.609094471,19.33834779,10,1.973897902,0.7265625,0.7265625,0.901406271
593,593,2,2.48E-13,2.66457961,19.03533731,1.772086315,5.986131412,0.223823189,0.7265625,0.7265625,0.739213706
1360,1360,2,5.47E-13,1.532323673,1.017125252,19.78732973,9.999990313,3.686099561,0.726692708,0.726692708,0.8612525
2297,2297,2,4.77E-11,4.999965612,2.560471547,6.592339776,9.991636302,3.374657814,0.726692708,0.726692708,0.52285519
1354,1354,2,1.02E-11,3.086688906,1.564642431,15.98848037,9.999998859,4.549578547,0.726692708,0.726692708,0.882269346
2199,2199,2,4.53E-13,4.999999951,2.989921653,10.21470748,9.999999632,2.748566463,0.726953125,0.726953125,0.531850944
2661,2661,2,3.72E-10,4.935458727,2.082069277,16.00489255,10,2.053906862,0.726953125,0.726953125,0.973155306
877,877,2,1.91E-14,2.142925503,1.681579536,17.85182642,0.998638863,3.523004332,0.727083333,0.727083333,0.936520997
374,374,2,1.63E-09,4.999999588,2.942200591,7.887662402,10,5.336942711,0.727083333,0.727083333,0.921388283
2796,2796,2,5.67E-12,4.765515599,3.304294529,10.92055569,9.999999921,2.67178821,0.727213542,0.727213542,0.629374607
2681,2681,2,0.000121616,4.999642238,10.16868408,2.165632947,9.999999897,2.922003384,0.727213542,0.727213542,0.703588608
1385,1385,2,7.77E-10,4.999983006,1.995468719,19.28231038,9.999999996,1.615109396,0.727213542,0.727213542,0.746028099
1526,1526,2,4.33E-13,4.999994529,13.19635941,2.023317948,9.99999998,1.717392552,0.727213542,0.727213542,0.514671027
2248,2248,2,3.88E-14,3.183877524,1.603825174,19.68731941,9.999999994,2.663411094,0.72734375,0.72734375,0.864855989
2333,2333,2,1.89E-11,4.994426624,3.386684588,17.66424265,9.999994464,1.808299728,0.727473958,0.727473958,0.739924821
416,416,2,8.42E-14,2.269962069,2.397171979,18.95492828,3.502382173,0.762223085,0.727734375,0.727734375,0.840608218
2181,2181,2,1.53E-10,4.999999992,2.283204174,19.81359708,10,2.332608161,0.727734375,0.727734375,0.542545158
1149,1149,2,4.26E-14,3.105918745,2.355228864,19.8249147,10,2.162878225,0.727864583,0.727864583,0.803988149
1093,1093,2,1.01E-14,4.9999774,13.92947274,2.700201902,9.999975207,1.859658673,0.727994792,0.727994792,0.84085359
1218,1218,2,1.30E-14,4.986666543,1.449991733,19.93948514,10,0.923160141,0.728125,0.728125,0.91727844
1509,1509,2,1.95E-14,2.32649186,2.514918525,16.90247391,9.995007178,1.282264497,0.728125,0.728125,0.486763628
1713,1713,2,3.09E-14,4.994254584,1.76792167,11.78317322,10,3.354581617,0.728125,0.728125,0.923420066
57,57,2,1.73E-14,1.638049186,0.869610469,19.36086953,9.994240036,4.886336073,0.728255208,0.728255208,0.568277354
2296,2296,2,2.30E-12,4.867833466,2.755693813,17.85027112,9.999999891,1.857883509,0.728385417,0.728385417,0.359184787
2338,2338,2,5.66E-09,0.654814612,6.30404787,4.922324354,9.999999331,2.754073245,0.728776042,0.728776042,0.163091567
2305,2305,2,3.62E-13,3.025162737,2.62856011,19.6837569,9.99999999,2.887671089,0.729166667,0.729166667,0.83570045
1341,1341,2,8.10E-12,2.418194148,16.68643204,3.07061343,10,1.406087975,0.729166667,0.729166667,0.367834281
1763,1763,2,7.53E-12,4.999999881,3.135296293,3.802034311,4.624167677,1.768948326,0.729296875,0.729296875,0.990013286
2905,2905,2,2.19E-06,2.500700535,3.563061707,18.7788176,9.999999583,1.609436979,0.729427083,0.729427083,0.358758496
1939,1939,2,3.14E-12,2.749532491,3.148479669,11.53508298,9.999999951,2.929683249,0.729427083,0.729427083,0.635959747
2852,2852,2,2.91E-11,4.999522442,1.772954838,14.59283668,9.999955665,2.244751365,0.729427083,0.729427083,0.677990496
2174,2174,2,4.06E-14,0.115220409,1.551653223,19.17319269,9.999992517,1.848703709,0.729557292,0.729557292,0.644722803
2791,2791,2,1.50E-09,4.976692486,2.516600198,11.57307936,10,3.063949816,0.729557292,0.729557292,0.854247575
2365,2365,2,5.69E-14,3.989154515,2.360894561,18.56167626,9.999999363,2.158677189,0.7296875,0.7296875,0.774872019
2960,2960,2,6.33E-11,5,14.52443874,2.550739922,9.99970078,1.711206555,0.729817708,0.729817708,0.252871729
2406,2406,2,1.28E-13,1.219100686,1.045437232,18.39170992,9.947523484,3.473158957,0.729947917,0.729947917,0.870483128
1541,1541,2,3.63E-13,0.644171367,0.869184723,19.5959044,10,1.563137804,0.730078125,0.730078125,0.891869529
1243,1243,2,1.57E-11,4.999877914,6.424881622,2.71795175,9.999999992,5.460564853,0.730208333,0.730208333,0.366286329
1264,1264,2,3.60E-13,0.178246658,1.110968677,19.996184,9.974518827,3.438911796,0.730208333,0.730208333,0.947625548
1906,1906,2,3.79E-12,4.999999998,14.00660023,3.045784779,9.99981974,0.68829848,0.730338542,0.730338542,0.823365994
2051,2051,2,7.44E-12,4.999662942,2.012218305,14.45635615,9.99999918,0.009605707,0.730989583,0.730989583,0.85445767
2107,2107,2,3.18E-14,1.110865338,1.642993104,17.19284617,9.999999976,0.091039608,0.731119792,0.731119792,0.078844948
2110,2110,2,7.30E-14,4.923070506,2.422007862,19.94942836,9.999999906,2.320324037,0.731119792,0.731119792,0.805103766
2904,2904,2,1.47E-05,2.974613296,2.908733162,17.56542636,9.997965874,2.833999568,0.731119792,0.731119792,0.448087322
2142,2142,2,1.09E-12,2.915021946,2.083832256,15.98556061,9.999999614,2.684472325,0.731380208,0.731380208,0.865403557
2191,2191,2,1.97E-07,4.999998486,2.39708596,16.42378223,10,3.195254887,0.731510417,0.731510417,0.995920872
1331,1331,2,2.07E-13,1.374300367,1.229111491,19.93654492,8.051862816,3.232769136,0.732291667,0.732291667,0.963923399
2886,2886,2,9.34E-14,1.54077774,1.259708371,19.2519861,10,2.24849136,0.7328125,0.7328125,0.734001209
1173,1173,2,3.36E-13,0.659829629,0.89909957,19.59672647,10,1.579189153,0.7328125,0.7328125,0.888535421
1901,1901,2,2.52E-12,0.140546502,3.16912251,11.32164822,9.99999993,2.553690053,0.732942708,0.732942708,0.635777285
1463,1463,2,2.01E-14,0.658127369,0.787634855,19.84165592,9.991062886,3.826157786,0.733072917,0.733072917,0.941735551
2780,2780,2,6.26E-14,2.213491662,2.899328175,15.84049653,9.999999993,1.61422675,0.733072917,0.733072917,0.687293336
2061,2061,2,6.04E-14,0.452748465,1.679654697,19.70129261,9.999999976,2.637733238,0.73359375,0.73359375,0.882703732
2018,2018,2,0.000311374,5,3.059559915,7.665208103,10,3.988028063,0.73359375,0.73359375,0.415141037
1478,1478,2,1.01E-08,4.999999889,1.828468906,9.893406097,9.999999753,2.706116733,0.73359375,0.73359375,0.264103138
1177,1177,2,7.80E-06,0.210704305,3.637992849,8.891738309,9.999999814,5.417592868,0.733723958,0.733723958,0.444592241
2363,2363,2,1.29E-14,0.139732214,2.023460472,18.72475515,10,0.860411373,0.733984375,0.733984375,0.41005866
427,427,2,3.40E-07,0.6193336,15.85998392,1.105503296,10,0.406752898,0.734114583,0.734114583,0.070590256
1375,1375,2,2.17E-13,4.999999966,9.913630903,2.12782449,10,2.902021811,0.734114583,0.734114583,0.393184997
1748,1748,2,2.63E-12,1.248330813,3.170278608,11.44896399,9.999999929,2.626582639,0.734114583,0.734114583,0.641829419
1283,1283,2,1.03E-14,1.847361414,2.163189047,19.51748988,9.999999975,1.628858568,0.734244792,0.734244792,0.668129085
1089,1089,2,2.47E-14,1.173494877,1.901846826,19.62149136,10,2.118178441,0.734244792,0.734244792,0.776972139
1902,1902,2,3.82E-12,0.750845091,3.469919633,11.2476958,9.99999992,2.730412055,0.734244792,0.734244792,0.634670575
1152,1152,2,7.93E-05,0.52622641,18.76533506,0.538013694,10,0.507917612,0.734244792,0.734244792,0.972083486
1949,1949,2,1.36E-05,4.999999998,3.954739673,2.916391496,9.555798241,2.2343751,0.734375,0.734375,0.207046718
2319,2319,2,1.93E-14,2.577522815,3.861927339,6.827057821,9.995741882,2.654062012,0.735026042,0.735026042,0.317775787
737,737,2,7.45E-12,2.213141796,2.414700865,19.40278069,7.413726715,1.144126945,0.735286458,0.735286458,0.041998502
1147,1147,2,1.72E-05,5,2.663634223,5.07988962,9.999790855,3.428939637,0.735416667,0.735416667,0.936920595
2005,2005,2,4.82E-14,0.161353044,1.421345689,19.90469172,9.999999893,2.420582837,0.735546875,0.735546875,0.889689347
1871,1871,2,1.28E-14,0.577711792,0.736107383,19.80789238,9.999999989,2.216002024,0.735677083,0.735677083,0.922113499
2771,2771,2,4.61E-13,0.572270732,3.321026753,18.30299447,10,0.229886314,0.735677083,0.735677083,0.107683178
2544,2544,2,8.74E-14,4.618854441,2.546107789,19.38940027,9.999999912,2.704285934,0.735807292,0.735807292,0.836704521
1572,1572,2,2.17E-14,2.353198157,2.399760323,19.42542628,9.999999976,1.192683879,0.735807292,0.735807292,0.57071567
2963,2963,2,6.97E-14,1.641692521,1.963071114,19.41751501,9.999999988,2.651741232,0.7359375,0.7359375,0.865515966
640,640,2,1.22E-09,5,19.17542131,2.59647116,5.053693313,0.768885249,0.7359375,0.7359375,0.992707776
2112,2112,2,6.60E-14,2.5853292,1.752157395,19.33454256,9.999999979,2.869461164,0.736067708,0.736067708,0.861778486
1960,1960,2,2.89E-12,0.496120384,3.223308024,11.38092513,9.999999921,2.636572324,0.736197917,0.736197917,0.637943788
1982,1982,2,3.62E-08,3.481823656,3.106446609,14.1100968,9.307121824,2.520933288,0.736197917,0.736197917,0.632777893
2466,2466,2,3.30E-13,0.339254291,1.201575472,19.3313812,9.99406679,3.855049299,0.736328125,0.736328125,0.713380703
1839,1839,2,4.25E-12,0.092768291,3.185796242,11.43918319,9.999999927,2.465653078,0.736458333,0.736458333,0.638647849
1887,1887,2,2.89E-12,0.756079182,3.227043817,11.36940214,9.999999922,2.644712874,0.736588542,0.736588542,0.637510631
1668,1668,2,1.28E-13,1.439953208,1.361776488,19.71750379,9.999973859,3.217123507,0.736848958,0.736848958,0.892108072
2582,2582,2,5.67E-13,1.529698696,1.65701453,18.0733564,9.999999991,3.393247682,0.737109375,0.737109375,0.885761019
1981,1981,2,3.07E-12,1.222595405,3.508415606,11.45889593,9.99999992,2.688023869,0.737109375,0.737109375,0.634640822
2669,2669,2,2.38E-13,0.732118105,1.106550631,19.52940764,7.297108448,2.577027036,0.737239583,0.737239583,0.977729636
1821,1821,2,1.12E-13,1.067213386,4.020405108,15.940151,9.999999054,3.124927468,0.737239583,0.737239583,0.823901252
2027,2027,2,2.88E-12,0.506616982,3.222609499,11.38053077,9.99999992,2.636783479,0.737369792,0.737369792,0.637975301
2151,2151,2,2.90E-12,0.499387648,3.22203485,11.38013324,9.999999921,2.635242313,0.737369792,0.737369792,0.637899051
2721,2721,2,4.66E-14,0.203783625,1.594872298,19.34245738,9.999998754,2.098828374,0.7375,0.7375,0.721109911
1292,1292,2,2.46E-14,1.153146841,1.899382616,19.62452777,10,2.116199505,0.737630208,0.737630208,0.776986981
1303,1303,2,3.58E-12,4.756916925,2.725035183,18.30109363,9.999999969,2.154049141,0.737890625,0.737890625,0.839768648
1202,1202,2,3.35E-14,4.993035371,3.120658128,6.73556654,9.999774608,3.277459354,0.737890625,0.737890625,0.733313794
1421,1421,2,4.39E-14,2.92786081,1.637722238,13.51777633,9.999993009,5.168149254,0.738151042,0.738151042,0.910553208
1844,1844,2,2.85E-12,0.564204869,3.211016394,11.37794097,9.999999919,2.630754243,0.738411458,0.738411458,0.637878703
1048,1048,2,2.62E-14,1.473895131,1.931588538,19.58072857,10,2.148249501,0.738411458,0.738411458,0.776580367
2136,2136,2,2.72E-12,0.88754861,3.170348651,11.37146685,9.999999922,2.659849949,0.738541667,0.738541667,0.637037271
1296,1296,2,2.05E-12,1.169384055,2.053598976,13.1582703,9.999999998,2.756060057,0.738671875,0.738671875,0.718926503
1999,1999,2,2.34E-09,2.018751193,2.012904627,19.2922705,10,0.912732389,0.738671875,0.738671875,0.861426551
1985,1985,2,2.89E-12,0.48121415,3.223121528,11.38175706,9.999999921,2.636020365,0.738671875,0.738671875,0.638185346
2803,2803,2,6.74E-14,0.529527481,1.787999512,19.6036945,9.999999987,2.65264126,0.738932292,0.738932292,0.869454715
1815,1815,2,7.36E-14,0.840149108,1.640546236,19.88286085,9.999999998,2.918155101,0.7390625,0.7390625,0.990472494
1391,1391,2,3.15E-14,1.549711453,1.592935094,19.77289924,9.999999993,2.711708008,0.739322917,0.739322917,0.901008704
1172,1172,2,1.80E-14,1.606161794,1.807362543,19.46920355,10,2.254301481,0.739322917,0.739322917,0.769253172
2752,2752,2,4.75E-14,0.15980564,1.391213215,19.96448636,9.999999927,2.484074437,0.739453125,0.739453125,0.913547907
1321,1321,2,2.09E-14,2.28334512,2.467309755,17.03452806,9.99934858,1.354133151,0.739453125,0.739453125,0.508286456
2390,2390,2,1.07E-13,1.465531522,1.813358853,19.80246825,9.999999955,2.69596749,0.739453125,0.739453125,0.875731256
1178,1178,2,3.29E-14,2.590795596,2.039351728,19.32622232,10,2.272839467,0.739583333,0.739583333,0.775155289
2918,2918,2,5.59E-14,1.083686833,1.284004592,19.72702291,9.999999952,2.547936856,0.73984375,0.73984375,0.927196672
1330,1330,2,1.61E-14,2.098231504,2.292586215,19.47626571,9.999973271,1.39506287,0.739973958,0.739973958,0.615934612
1717,1717,2,2.88E-12,0.507250449,3.220675278,11.37973148,9.999999921,2.636099318,0.740104167,0.740104167,0.637724061
1061,1061,2,2.60E-14,1.462911673,1.927634115,19.57268997,10,2.145016797,0.740234375,0.740234375,0.776750815
1820,1820,2,2.78E-12,1.140095163,2.727728835,10.68614644,9.99999995,3.199150442,0.740234375,0.740234375,0.669460026
2806,2806,2,1.10E-13,2.313358591,2.017869197,19.5823318,9.999999974,2.618426623,0.740364583,0.740364583,0.887921378
2450,2450,2,6.13E-14,3.044077504,2.520782332,12.70025584,9.999999797,1.931718431,0.740364583,0.740364583,0.911571529
2821,2821,2,5.66E-14,0.165080492,1.719869701,19.90806971,9.999999983,2.625432454,0.740364583,0.740364583,0.898459387
1642,1642,2,4.49E-14,1.280999407,1.080887529,19.75793517,9.999999982,2.664485945,0.740364583,0.740364583,0.87168353
1237,1237,2,2.09E-12,4.999347947,2.063256929,19.66124178,10,2.546777424,0.740494792,0.740494792,0.725326522
1761,1761,2,2.96E-12,0.529998781,3.209731123,11.42665261,9.99999993,2.656257744,0.740625,0.740625,0.63836182
2421,2421,2,6.10E-14,0.495560356,1.703824269,19.68691494,9.999999977,2.683342695,0.740625,0.740625,0.884529259
1395,1395,2,3.96E-14,1.441249744,1.618084983,19.84415674,9.999999988,2.625264874,0.740625,0.740625,0.895316398
2102,2102,2,1.24E-14,5,2.570021421,15.10159873,9.999999918,2.351951547,0.741015625,0.741015625,0.707217183
1564,1564,2,1.29E-13,0.811374156,1.330389932,19.86565416,9.814959302,3.021498488,0.741015625,0.741015625,0.99917602
2149,2149,2,6.44E-13,0.216094547,1.019293251,18.96001986,8.487478686,4.323297003,0.741145833,0.741145833,0.564261751
1126,1126,2,2.61E-14,1.989377927,1.965825048,19.64946324,10,2.134533358,0.741276042,0.741276042,0.776779573
2055,2055,2,1.63E-14,0.4602766,2.010964737,19.05452194,10,1.681430904,0.741536458,0.741536458,0.595825934
1371,1371,2,2.92E-14,1.769299393,2.202967871,17.9049956,9.999999998,1.749569091,0.741666667,0.741666667,0.628421917
2275,2275,2,9.45E-12,0.592078182,1.982736635,0.784803438,9.999999996,2.619280132,0.741796875,0.741796875,0.554166607
1254,1254,2,1.95E-13,1.135861872,1.351045498,19.88590347,3.622462981,3.206195488,0.741796875,0.741796875,0.983504245
2566,2566,2,1.03E-12,0.381009682,0.897738922,18.74142556,7.000341822,4.635947098,0.741796875,0.741796875,0.460627711
1197,1197,2,2.45E-14,1.36490799,1.876121838,19.6034496,10,2.107787527,0.741796875,0.741796875,0.77786312
1978,1978,2,6.73E-14,1.47433982,2.00468968,17.01834754,9.999999886,2.911669226,0.741796875,0.741796875,0.85548262
2711,2711,2,4.41E-07,0.319427996,0.771681338,19.61266962,10,0.88009272,0.741927083,0.741927083,0.835631277
2362,2362,2,6.81E-14,1.076837516,1.571246171,19.583414,9.999999986,2.672330816,0.741927083,0.741927083,0.906373961
1739,1739,2,5.43E-14,0.117758486,1.698725081,19.80638042,9.999999959,2.519548687,0.742057292,0.742057292,0.86327764
1056,1056,2,2.65E-14,1.440603221,1.936330373,19.57641897,10,2.150024853,0.742057292,0.742057292,0.776576096
1148,1148,2,2.78E-14,1.794564929,1.722609865,19.68110413,10,2.203554405,0.742057292,0.742057292,0.768759949
2032,2032,2,2.91E-12,0.497750739,3.224555576,11.3905963,9.999999922,2.63727162,0.742057292,0.742057292,0.637876525
1947,1947,2,2.91E-12,0.60930348,3.214193608,11.39611074,9.999999921,2.63780062,0.742057292,0.742057292,0.637926434
2028,2028,2,8.70E-14,0.156472985,1.412868761,19.64750461,9.999718362,2.51218768,0.7421875,0.7421875,0.851682073
743,743,2,1.44E-07,0.781269994,18.85233149,0.935639685,10,0.416380595,0.7421875,0.7421875,0.934894646
1900,1900,2,3.14E-12,0.736645166,3.281879394,11.40983693,9.999999926,2.654984207,0.7421875,0.7421875,0.638585562
2788,2788,2,1.65E-14,0.446602917,3.565401796,8.890544221,9.999999897,2.675897376,0.7421875,0.7421875,0.932798739
1181,1181,2,2.62E-14,1.480279485,1.933405895,19.57973305,10,2.149552281,0.742447917,0.742447917,0.776565416
2236,2236,2,3.59E-11,0.549387579,4.247788962,5.95986382,9.999999839,2.675641734,0.742838542,0.742838542,0.48004991
1434,1434,2,1.74E-13,1.256689946,2.511198336,19.6060268,10,1.329031432,0.742838542,0.742838542,0.817205948
2054,2054,2,2.90E-12,0.492615779,3.224701654,11.38095882,9.999999921,2.636156412,0.74296875,0.74296875,0.637976637
2169,2169,2,4.68E-12,0.508580915,3.419395998,10.34368174,9.999999909,2.643715707,0.74296875,0.74296875,0.60779765
1677,1677,2,5.60E-14,0.302945858,1.642038197,19.64480621,9.999999936,2.469079379,0.743098958,0.743098958,0.844143683
2826,2826,2,8.37E-14,0.749540754,2.012241006,19.4071294,9.999999996,2.771076299,0.743098958,0.743098958,0.853162467
2682,2682,2,6.76E-14,0.514254895,1.788588561,19.60344948,9.999999987,2.650276819,0.743098958,0.743098958,0.86940893
2695,2695,2,1.07E-13,1.305009882,1.208298848,19.37207781,9.999621394,3.671854574,0.743229167,0.743229167,0.809306145
1972,1972,2,5.95E-14,0.387281923,1.648016082,19.71855258,9.999999974,2.578771408,0.743229167,0.743229167,0.880357422
1384,1384,2,4.09E-14,1.199347647,1.617073317,19.9473421,9.999999987,2.645966423,0.743229167,0.743229167,0.893089884
2086,2086,2,8.88E-12,1.125127158,3.436516209,11.10766552,9.999999913,2.67485879,0.743359375,0.743359375,0.630786821
1951,1951,2,7.09E-13,4.999999994,2.775872063,3.281696405,9.999996908,3.348117536,0.743359375,0.743359375,0.535651444
1780,1780,2,2.89E-12,0.507713083,3.224061795,11.38336482,9.999999921,2.63721367,0.743359375,0.743359375,0.638209173
1772,1772,2,3.10E-12,1.314595997,3.214509599,11.62898168,9.999999901,2.626899591,0.743489583,0.743489583,0.645765762
